Date,Price,Open,High,Low,Vol.,Change %,IC_Date,IC_Price,IC_Open,IC_High,IC_Low,IC_Vol.,IC_Change %,Sb_Date,Sb_Price,Sb_Open,Sb_High,Sb_Low,Sb_Vol.,Sb_Change %,axi_Date,axi_Price,axi_Open,axi_High,axi_Low,axi_Vol.,axi_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,indu_Date,indu_Price,indu_Open,indu_High,indu_Low,indu_Vol.,indu_Change %,auf_Date,auf_Price,auf_Open,auf_High,auf_Low,auf_Vol.,auf_Change %,ban_Date,ban_Price,ban_Open,ban_High,ban_Low,ban_Vol.,ban_Change %,bob_Date,bob_Price,bob_Open,bob_High,bob_Low,bob_Vol.,bob_Change %,feb_Date,feb_Price,feb_Open,feb_High,feb_Low,feb_Vol.,feb_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,pn_Date,pn_Price,pn_Open,pn_High,pn_Low,pn_Vol.,pn_Change %,bank_Date,bank_Open,bank_High,bank_Low,bank_Close,bank_Shares Traded ,bank_Turnover (? Cr),Next_Date,Next_Price,Next_Open,Next_High,Next_Low,Next_Vol.,Next_Change %,Next_IC_Date,Next_IC_Price,Next_IC_Open,Next_IC_High,Next_IC_Low,Next_IC_Vol.,Next_IC_Change %,Next_Sb_Date,Next_Sb_Price,Next_Sb_Open,Next_Sb_High,Next_Sb_Low,Next_Sb_Vol.,Next_Sb_Change %,Next_axi_Date,Next_axi_Price,Next_axi_Open,Next_axi_High,Next_axi_Low,Next_axi_Vol.,Next_axi_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_indu_Date,Next_indu_Price,Next_indu_Open,Next_indu_High,Next_indu_Low,Next_indu_Vol.,Next_indu_Change %,Next_auf_Date,Next_auf_Price,Next_auf_Open,Next_auf_High,Next_auf_Low,Next_auf_Vol.,Next_auf_Change %,Next_ban_Date,Next_ban_Price,Next_ban_Open,Next_ban_High,Next_ban_Low,Next_ban_Vol.,Next_ban_Change %,Next_bob_Date,Next_bob_Price,Next_bob_Open,Next_bob_High,Next_bob_Low,Next_bob_Vol.,Next_bob_Change %,Next_feb_Date,Next_feb_Price,Next_feb_Open,Next_feb_High,Next_feb_Low,Next_feb_Vol.,Next_feb_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_pn_Date,Next_pn_Price,Next_pn_Open,Next_pn_High,Next_pn_Low,Next_pn_Vol.,Next_pn_Change %,Next_bank_Date,Next_bank_Open,Next_bank_High,Next_bank_Low,Next_bank_Close,Next_bank_Shares Traded ,Next_bank_Turnover (? Cr)
25-04-2024,"1,642.45","1,665.00","1,697.80","1,602.00",66.18M,-10.87%,25-04-2024,"1,113.75","1,090.00","1,125.65","1,089.95",19.91M,1.55%,25-04-2024,812.7,770.65,814.4,769.65,36.73M,5.12%,25-04-2024,"1,127.00","1,100.00","1,133.95","1,086.10",46.14M,6.00%,25-04-2024,"1,510.75","1,506.25","1,519.70","1,506.25",17.72M,-0.06%,25-04-2024,"1,496.10","1,476.05","1,499.50","1,470.55",3.70M,1.45%,25-04-2024,608.85,613.9,633.6,605.75,6.26M,-1.63%,25-04-2024,184.6,184,185.75,182.25,10.61M,0.41%,25-04-2024,268.65,259,269.5,258.5,23.48M,3.69%,25-04-2024,155.95,153.5,156.6,153.5,17.91M,1.53%,25-04-2024,83.4,83.35,83.75,82.9,29.52M,0.06%,25-04-2024,135.9,132.95,137,132.55,59.27M,2.18%,25-Apr-24,47772.65,48625.45,47737.2,48494.95,337412581,27018.59,24-04-2024,"1,842.80","1,812.00","1,845.50","1,807.80",3.30M,1.64%,24-04-2024,"1,096.75","1,092.25","1,098.40","1,089.00",5.46M,0.60%,24-04-2024,773.1,778.5,778.5,770.2,7.84M,0.01%,24-04-2024,"1,063.25","1,056.00","1,068.95","1,056.00",5.64M,0.71%,24-04-2024,"1,511.70","1,515.00","1,521.75","1,509.05",11.22M,0.27%,24-04-2024,"1,474.65","1,477.00","1,483.25","1,462.75",2.96M,0.01%,24-04-2024,618.95,613.7,622.05,605.35,5.32M,1.55%,24-04-2024,183.85,184.1,185.5,183.35,11.17M,0.55%,24-04-2024,259.1,261.25,261.85,258.45,8.68M,-0.40%,24-04-2024,153.6,154.1,154.45,152.95,7.18M,-0.10%,24-04-2024,83.35,83.65,83.85,83.05,24.74M,-0.12%,24-04-2024,133,133.25,133.7,132.15,18.65M,0.11%,24-Apr-24,48120.9,48246.2,48028.7,48189,112159300,5867.57
24-04-2024,"1,842.80","1,812.00","1,845.50","1,807.80",3.30M,1.64%,24-04-2024,"1,096.75","1,092.25","1,098.40","1,089.00",5.46M,0.60%,24-04-2024,773.1,778.5,778.5,770.2,7.84M,0.01%,24-04-2024,"1,063.25","1,056.00","1,068.95","1,056.00",5.64M,0.71%,24-04-2024,"1,511.70","1,515.00","1,521.75","1,509.05",11.22M,0.27%,24-04-2024,"1,474.65","1,477.00","1,483.25","1,462.75",2.96M,0.01%,24-04-2024,618.95,613.7,622.05,605.35,5.32M,1.55%,24-04-2024,183.85,184.1,185.5,183.35,11.17M,0.55%,24-04-2024,259.1,261.25,261.85,258.45,8.68M,-0.40%,24-04-2024,153.6,154.1,154.45,152.95,7.18M,-0.10%,24-04-2024,83.35,83.65,83.85,83.05,24.74M,-0.12%,24-04-2024,133,133.25,133.7,132.15,18.65M,0.11%,24-Apr-24,48120.9,48246.2,48028.7,48189,112159300,5867.57,23-04-2024,"1,813.05","1,810.00","1,829.00","1,803.10",5.96M,0.17%,23-04-2024,"1,090.25","1,100.00","1,100.00","1,082.70",9.85M,0.33%,23-04-2024,773,770.35,777.7,765.55,12.29M,0.90%,23-04-2024,"1,055.75","1,058.00","1,060.25","1,048.75",8.30M,0.17%,23-04-2024,"1,507.60","1,526.30","1,526.50","1,503.25",13.41M,-0.30%,23-04-2024,"1,474.50","1,482.80","1,485.80","1,471.10",1.21M,-0.20%,23-04-2024,609.5,614,616,607.35,3.06M,0.31%,23-04-2024,182.85,182.4,183.3,181.1,11.42M,1.13%,23-04-2024,260.15,263,263.55,259.7,14.50M,-0.44%,23-04-2024,153.75,154.4,154.5,152.8,9.18M,0.16%,23-04-2024,83.45,83.55,84.05,83.05,23.68M,0.30%,23-04-2024,132.85,135,135,132.5,28.25M,-0.19%,23-Apr-24,48299.6,48302.7,47899.3,47970.45,141110604,7677.26
23-04-2024,"1,813.05","1,810.00","1,829.00","1,803.10",5.96M,0.17%,23-04-2024,"1,090.25","1,100.00","1,100.00","1,082.70",9.85M,0.33%,23-04-2024,773,770.35,777.7,765.55,12.29M,0.90%,23-04-2024,"1,055.75","1,058.00","1,060.25","1,048.75",8.30M,0.17%,23-04-2024,"1,507.60","1,526.30","1,526.50","1,503.25",13.41M,-0.30%,23-04-2024,"1,474.50","1,482.80","1,485.80","1,471.10",1.21M,-0.20%,23-04-2024,609.5,614,616,607.35,3.06M,0.31%,23-04-2024,182.85,182.4,183.3,181.1,11.42M,1.13%,23-04-2024,260.15,263,263.55,259.7,14.50M,-0.44%,23-04-2024,153.75,154.4,154.5,152.8,9.18M,0.16%,23-04-2024,83.45,83.55,84.05,83.05,23.68M,0.30%,23-04-2024,132.85,135,135,132.5,28.25M,-0.19%,23-Apr-24,48299.6,48302.7,47899.3,47970.45,141110604,7677.26,22-04-2024,"1,809.95","1,813.00","1,822.50","1,800.00",6.15M,0.97%,22-04-2024,"1,086.65","1,078.80","1,088.70","1,070.35",10.35M,1.82%,22-04-2024,766.1,754.15,769,750.45,17.45M,2.09%,22-04-2024,"1,053.95","1,039.00","1,058.50","1,032.00",9.41M,2.41%,22-04-2024,"1,512.20","1,557.40","1,557.40","1,508.30",21.15M,-1.25%,22-04-2024,"1,477.50","1,494.00","1,501.00","1,469.95",2.89M,-0.31%,22-04-2024,607.6,623.8,623.8,603.65,4.36M,-1.16%,22-04-2024,180.8,175.75,181.5,175.25,13.39M,4.18%,22-04-2024,261.3,258.9,262,257.8,9.42M,1.69%,22-04-2024,153.5,152.55,154.7,152.4,12.15M,1.09%,22-04-2024,83.2,82.7,83.65,82.45,33.43M,1.65%,22-04-2024,133.1,130.8,133.9,129.85,37.57M,3.78%,22-Apr-24,48145.7,48146.3,47628.45,47924.9,177719481,9898.66
22-04-2024,"1,809.95","1,813.00","1,822.50","1,800.00",6.15M,0.97%,22-04-2024,"1,086.65","1,078.80","1,088.70","1,070.35",10.35M,1.82%,22-04-2024,766.1,754.15,769,750.45,17.45M,2.09%,22-04-2024,"1,053.95","1,039.00","1,058.50","1,032.00",9.41M,2.41%,22-04-2024,"1,512.20","1,557.40","1,557.40","1,508.30",21.15M,-1.25%,22-04-2024,"1,477.50","1,494.00","1,501.00","1,469.95",2.89M,-0.31%,22-04-2024,607.6,623.8,623.8,603.65,4.36M,-1.16%,22-04-2024,180.8,175.75,181.5,175.25,13.39M,4.18%,22-04-2024,261.3,258.9,262,257.8,9.42M,1.69%,22-04-2024,153.5,152.55,154.7,152.4,12.15M,1.09%,22-04-2024,83.2,82.7,83.65,82.45,33.43M,1.65%,22-04-2024,133.1,130.8,133.9,129.85,37.57M,3.78%,22-Apr-24,48145.7,48146.3,47628.45,47924.9,177719481,9898.66,19-04-2024,"1,792.65","1,764.00","1,805.00","1,763.00",3.87M,0.33%,19-04-2024,"1,067.25","1,052.95","1,072.00","1,048.10",11.28M,1.12%,19-04-2024,750.45,734.5,752,732.05,10.89M,0.76%,19-04-2024,"1,029.10","1,015.00","1,036.95",995.7,21.60M,0.50%,19-04-2024,"1,531.30","1,486.55","1,534.95","1,480.25",17.29M,2.45%,19-04-2024,"1,482.05","1,466.00","1,490.25","1,444.40",4.31M,0.52%,19-04-2024,614.7,617.85,618.95,607.6,2.30M,-1.03%,19-04-2024,173.55,172,174.85,170.3,9.25M,0.14%,19-04-2024,256.95,256.5,257.6,251.1,9.17M,-0.79%,19-04-2024,151.85,151,153.6,148.5,10.38M,-0.20%,19-04-2024,81.85,82,82.25,80.45,28.63M,-0.91%,19-04-2024,128.25,128,129.35,125.25,35.61M,-1.00%,19-Apr-24,46744.95,47668.7,46579.05,47574.15,164580371,9513.25
19-04-2024,"1,792.65","1,764.00","1,805.00","1,763.00",3.87M,0.33%,19-04-2024,"1,067.25","1,052.95","1,072.00","1,048.10",11.28M,1.12%,19-04-2024,750.45,734.5,752,732.05,10.89M,0.76%,19-04-2024,"1,029.10","1,015.00","1,036.95",995.7,21.60M,0.50%,19-04-2024,"1,531.30","1,486.55","1,534.95","1,480.25",17.29M,2.45%,19-04-2024,"1,482.05","1,466.00","1,490.25","1,444.40",4.31M,0.52%,19-04-2024,614.7,617.85,618.95,607.6,2.30M,-1.03%,19-04-2024,173.55,172,174.85,170.3,9.25M,0.14%,19-04-2024,256.95,256.5,257.6,251.1,9.17M,-0.79%,19-04-2024,151.85,151,153.6,148.5,10.38M,-0.20%,19-04-2024,81.85,82,82.25,80.45,28.63M,-0.91%,19-04-2024,128.25,128,129.35,125.25,35.61M,-1.00%,19-Apr-24,46744.95,47668.7,46579.05,47574.15,164580371,9513.25,18-04-2024,"1,786.75","1,790.05","1,813.00","1,783.10",4.25M,-0.33%,18-04-2024,"1,055.45","1,074.00","1,078.05","1,050.45",16.56M,-1.09%,18-04-2024,744.8,752.05,759.95,742,14.59M,-0.92%,18-04-2024,"1,024.00","1,044.15","1,051.40","1,013.85",17.83M,-2.65%,18-04-2024,"1,494.70","1,509.80","1,518.85","1,491.05",17.12M,-0.96%,18-04-2024,"1,474.40","1,502.80","1,508.35","1,468.15",3.86M,-1.11%,18-04-2024,621.1,620.5,631,618,3.27M,1.26%,18-04-2024,173.3,175.75,177.05,173,11.64M,-0.32%,18-04-2024,259,255.25,263.4,255.25,13.20M,1.69%,18-04-2024,152.15,152.4,155.5,151.9,12.62M,0.03%,18-04-2024,82.6,83.45,84.6,82.3,34.22M,-0.12%,18-04-2024,129.55,129.85,132.4,128.8,37.21M,0.78%,18-Apr-24,47592.7,47829.75,46982.15,47069.45,186371057,10326.12
18-04-2024,"1,786.75","1,790.05","1,813.00","1,783.10",4.25M,-0.33%,18-04-2024,"1,055.45","1,074.00","1,078.05","1,050.45",16.56M,-1.09%,18-04-2024,744.8,752.05,759.95,742,14.59M,-0.92%,18-04-2024,"1,024.00","1,044.15","1,051.40","1,013.85",17.83M,-2.65%,18-04-2024,"1,494.70","1,509.80","1,518.85","1,491.05",17.12M,-0.96%,18-04-2024,"1,474.40","1,502.80","1,508.35","1,468.15",3.86M,-1.11%,18-04-2024,621.1,620.5,631,618,3.27M,1.26%,18-04-2024,173.3,175.75,177.05,173,11.64M,-0.32%,18-04-2024,259,255.25,263.4,255.25,13.20M,1.69%,18-04-2024,152.15,152.4,155.5,151.9,12.62M,0.03%,18-04-2024,82.6,83.45,84.6,82.3,34.22M,-0.12%,18-04-2024,129.55,129.85,132.4,128.8,37.21M,0.78%,18-Apr-24,47592.7,47829.75,46982.15,47069.45,186371057,10326.12,16-04-2024,"1,792.60","1,778.00","1,804.60","1,775.65",4.10M,-0.31%,16-04-2024,"1,067.05","1,070.55","1,074.60","1,062.70",11.28M,-1.05%,16-04-2024,751.7,751.25,754.9,744.4,13.34M,-0.77%,16-04-2024,"1,051.90","1,049.95","1,057.85","1,044.35",7.11M,-0.57%,16-04-2024,"1,509.25","1,487.00","1,512.90","1,482.25",10.37M,0.97%,16-04-2024,"1,490.95","1,530.00","1,534.80","1,487.95",3.98M,-3.18%,16-04-2024,613.4,629.7,629.7,608.55,4.44M,-2.99%,16-04-2024,173.85,173.1,175.8,172.75,14.97M,-1.19%,16-04-2024,254.7,258.8,259.5,254,11.07M,-2.56%,16-04-2024,152.1,153.6,154.3,151.7,13.95M,-1.87%,16-04-2024,82.7,82.35,83.6,82,46.46M,-0.06%,16-04-2024,128.55,132.4,132.5,128.2,45.01M,-3.24%,16-Apr-24,47436.7,47609,47316.55,47484.8,186069576,7841.45
16-04-2024,"1,792.60","1,778.00","1,804.60","1,775.65",4.10M,-0.31%,16-04-2024,"1,067.05","1,070.55","1,074.60","1,062.70",11.28M,-1.05%,16-04-2024,751.7,751.25,754.9,744.4,13.34M,-0.77%,16-04-2024,"1,051.90","1,049.95","1,057.85","1,044.35",7.11M,-0.57%,16-04-2024,"1,509.25","1,487.00","1,512.90","1,482.25",10.37M,0.97%,16-04-2024,"1,490.95","1,530.00","1,534.80","1,487.95",3.98M,-3.18%,16-04-2024,613.4,629.7,629.7,608.55,4.44M,-2.99%,16-04-2024,173.85,173.1,175.8,172.75,14.97M,-1.19%,16-04-2024,254.7,258.8,259.5,254,11.07M,-2.56%,16-04-2024,152.1,153.6,154.3,151.7,13.95M,-1.87%,16-04-2024,82.7,82.35,83.6,82,46.46M,-0.06%,16-04-2024,128.55,132.4,132.5,128.2,45.01M,-3.24%,16-Apr-24,47436.7,47609,47316.55,47484.8,186069576,7841.45,15-04-2024,"1,798.15","1,789.95","1,809.70","1,780.00",4.32M,-0.82%,15-04-2024,"1,078.35","1,100.20","1,106.15","1,076.60",10.53M,-2.36%,15-04-2024,757.5,759.8,763.3,748.75,11.36M,-1.15%,15-04-2024,"1,057.95","1,063.10","1,071.00","1,055.25",8.89M,-1.44%,15-04-2024,"1,494.70","1,497.55","1,510.00","1,492.05",11.71M,-1.60%,15-04-2024,"1,539.90","1,544.95","1,557.90","1,530.00",1.53M,-1.01%,15-04-2024,632.3,620,635.55,618.5,2.87M,-1.01%,15-04-2024,175.95,181.95,181.95,175.5,21.58M,-3.83%,15-04-2024,261.4,265.15,266.5,260,11.84M,-2.44%,15-04-2024,155,153.95,156,152.85,18.05M,-0.61%,15-04-2024,82.75,83,83.65,81.8,48.53M,-1.90%,15-04-2024,132.85,132.2,135.35,129.25,45.92M,-1.48%,15-Apr-24,48057.5,48255.5,47725.8,47773.25,197115142,7882.76
15-04-2024,"1,798.15","1,789.95","1,809.70","1,780.00",4.32M,-0.82%,15-04-2024,"1,078.35","1,100.20","1,106.15","1,076.60",10.53M,-2.36%,15-04-2024,757.5,759.8,763.3,748.75,11.36M,-1.15%,15-04-2024,"1,057.95","1,063.10","1,071.00","1,055.25",8.89M,-1.44%,15-04-2024,"1,494.70","1,497.55","1,510.00","1,492.05",11.71M,-1.60%,15-04-2024,"1,539.90","1,544.95","1,557.90","1,530.00",1.53M,-1.01%,15-04-2024,632.3,620,635.55,618.5,2.87M,-1.01%,15-04-2024,175.95,181.95,181.95,175.5,21.58M,-3.83%,15-04-2024,261.4,265.15,266.5,260,11.84M,-2.44%,15-04-2024,155,153.95,156,152.85,18.05M,-0.61%,15-04-2024,82.75,83,83.65,81.8,48.53M,-1.90%,15-04-2024,132.85,132.2,135.35,129.25,45.92M,-1.48%,15-Apr-24,48057.5,48255.5,47725.8,47773.25,197115142,7882.76,12-04-2024,"1,813.05","1,811.00","1,818.10","1,799.35",3.97M,-0.71%,12-04-2024,"1,104.40","1,103.50","1,111.85","1,095.80",12.22M,-0.45%,12-04-2024,766.3,777.25,779.5,764.8,14.41M,-1.64%,12-04-2024,"1,073.45","1,079.50","1,096.40","1,071.10",18.05M,-1.32%,12-04-2024,"1,518.95","1,521.00","1,529.85","1,513.45",20.54M,-1.13%,12-04-2024,"1,555.65","1,546.00","1,562.70","1,542.00",1.75M,0.18%,12-04-2024,638.75,630,644,627.3,2.75M,0.68%,12-04-2024,182.95,183,186.9,182.65,25.93M,0.16%,12-04-2024,267.95,269.8,272.25,266.4,11.50M,-1.05%,12-04-2024,155.95,159.45,160.2,155.8,16.56M,-1.92%,12-04-2024,84.35,84.7,85.35,84,39.79M,-0.41%,12-04-2024,134.85,135.6,138.3,134.6,40.53M,-1.06%,12-Apr-24,48671.2,48882.65,48477.55,48564.55,207985339,10643.84
12-04-2024,"1,813.05","1,811.00","1,818.10","1,799.35",3.97M,-0.71%,12-04-2024,"1,104.40","1,103.50","1,111.85","1,095.80",12.22M,-0.45%,12-04-2024,766.3,777.25,779.5,764.8,14.41M,-1.64%,12-04-2024,"1,073.45","1,079.50","1,096.40","1,071.10",18.05M,-1.32%,12-04-2024,"1,518.95","1,521.00","1,529.85","1,513.45",20.54M,-1.13%,12-04-2024,"1,555.65","1,546.00","1,562.70","1,542.00",1.75M,0.18%,12-04-2024,638.75,630,644,627.3,2.75M,0.68%,12-04-2024,182.95,183,186.9,182.65,25.93M,0.16%,12-04-2024,267.95,269.8,272.25,266.4,11.50M,-1.05%,12-04-2024,155.95,159.45,160.2,155.8,16.56M,-1.92%,12-04-2024,84.35,84.7,85.35,84,39.79M,-0.41%,12-04-2024,134.85,135.6,138.3,134.6,40.53M,-1.06%,12-Apr-24,48671.2,48882.65,48477.55,48564.55,207985339,10643.84,10-04-2024,"1,825.95","1,788.90","1,829.90","1,784.00",5.53M,2.55%,10-04-2024,"1,109.40","1,110.95","1,116.55","1,105.15",10.60M,0.21%,10-04-2024,779.05,766.5,780.7,763.65,14.53M,1.94%,10-04-2024,"1,087.80","1,086.20","1,093.00","1,080.00",9.06M,0.72%,10-04-2024,"1,536.35","1,549.90","1,549.90","1,532.95",13.90M,-0.79%,10-04-2024,"1,552.85","1,564.85","1,564.85","1,548.00",2.53M,-0.14%,10-04-2024,634.45,634,637.95,629.5,2.23M,0.35%,10-04-2024,182.65,182.5,184,180.3,24.58M,-0.03%,10-04-2024,270.8,265.5,272.35,265.35,15.23M,2.00%,10-04-2024,159,157,159.5,153.6,40.16M,2.05%,10-04-2024,84.7,82.45,85.1,82.05,59.99M,3.10%,10-04-2024,136.3,132.75,136.9,132.35,48.72M,2.87%,10-Apr-24,48879.55,49057.4,48669.25,48986.6,247065747,9611.82
10-04-2024,"1,825.95","1,788.90","1,829.90","1,784.00",5.53M,2.55%,10-04-2024,"1,109.40","1,110.95","1,116.55","1,105.15",10.60M,0.21%,10-04-2024,779.05,766.5,780.7,763.65,14.53M,1.94%,10-04-2024,"1,087.80","1,086.20","1,093.00","1,080.00",9.06M,0.72%,10-04-2024,"1,536.35","1,549.90","1,549.90","1,532.95",13.90M,-0.79%,10-04-2024,"1,552.85","1,564.85","1,564.85","1,548.00",2.53M,-0.14%,10-04-2024,634.45,634,637.95,629.5,2.23M,0.35%,10-04-2024,182.65,182.5,184,180.3,24.58M,-0.03%,10-04-2024,270.8,265.5,272.35,265.35,15.23M,2.00%,10-04-2024,159,157,159.5,153.6,40.16M,2.05%,10-04-2024,84.7,82.45,85.1,82.05,59.99M,3.10%,10-04-2024,136.3,132.75,136.9,132.35,48.72M,2.87%,10-Apr-24,48879.55,49057.4,48669.25,48986.6,247065747,9611.82,09-04-2024,"1,780.60","1,790.35","1,793.00","1,775.70",2.37M,-0.44%,09-04-2024,"1,107.05","1,091.95","1,115.25","1,088.30",12.30M,1.83%,09-04-2024,764.2,768.45,772.45,761.1,7.47M,-0.53%,09-04-2024,"1,080.00","1,090.00","1,090.00","1,071.35",11.39M,0.37%,09-04-2024,"1,548.55","1,554.85","1,554.85","1,540.30",10.94M,0.13%,09-04-2024,"1,554.95","1,574.90","1,574.90","1,541.00",1.18M,-0.85%,09-04-2024,632.25,634,645.5,629.1,1.78M,-0.26%,09-04-2024,182.7,185.15,187.4,182,16.39M,-1.22%,09-04-2024,265.5,269,269.9,263.5,10.45M,-0.78%,09-04-2024,155.8,155,158.65,154.7,17.30M,0.91%,09-04-2024,82.15,83,83.1,81.5,30.06M,-0.42%,09-04-2024,132.5,133.5,134.75,131.25,25.96M,-0.30%,09-Apr-24,48810.8,48960.75,48568.25,48730.55,147583296,7024.79
09-04-2024,"1,780.60","1,790.35","1,793.00","1,775.70",2.37M,-0.44%,09-04-2024,"1,107.05","1,091.95","1,115.25","1,088.30",12.30M,1.83%,09-04-2024,764.2,768.45,772.45,761.1,7.47M,-0.53%,09-04-2024,"1,080.00","1,090.00","1,090.00","1,071.35",11.39M,0.37%,09-04-2024,"1,548.55","1,554.85","1,554.85","1,540.30",10.94M,0.13%,09-04-2024,"1,554.95","1,574.90","1,574.90","1,541.00",1.18M,-0.85%,09-04-2024,632.25,634,645.5,629.1,1.78M,-0.26%,09-04-2024,182.7,185.15,187.4,182,16.39M,-1.22%,09-04-2024,265.5,269,269.9,263.5,10.45M,-0.78%,09-04-2024,155.8,155,158.65,154.7,17.30M,0.91%,09-04-2024,82.15,83,83.1,81.5,30.06M,-0.42%,09-04-2024,132.5,133.5,134.75,131.25,25.96M,-0.30%,09-Apr-24,48810.8,48960.75,48568.25,48730.55,147583296,7024.79,08-04-2024,"1,788.40","1,793.80","1,801.85","1,785.10",2.63M,0.18%,08-04-2024,"1,087.15","1,078.35","1,091.75","1,076.30",8.02M,0.35%,08-04-2024,768.3,766.05,770,761.8,9.80M,0.46%,08-04-2024,"1,076.05","1,067.00","1,079.45","1,063.55",4.97M,1.60%,08-04-2024,"1,546.60","1,554.95","1,557.25","1,541.55",10.24M,-0.19%,08-04-2024,"1,568.35","1,560.00","1,576.35","1,550.00",2.37M,1.03%,08-04-2024,633.9,637.2,637.2,625.8,3.40M,-0.13%,08-04-2024,184.95,185.1,189.25,179.25,64.20M,-6.28%,08-04-2024,267.6,272,272.45,267,15.99M,-0.48%,08-04-2024,154.4,155.55,155.55,151.35,13.92M,-0.10%,08-04-2024,82.5,82.3,83.6,81.45,86.00M,2.29%,08-04-2024,132.9,136.5,136.8,132.5,41.84M,-2.67%,08-Apr-24,48586.75,48716.95,48424.65,48581.7,263381555,7900.46
08-04-2024,"1,788.40","1,793.80","1,801.85","1,785.10",2.63M,0.18%,08-04-2024,"1,087.15","1,078.35","1,091.75","1,076.30",8.02M,0.35%,08-04-2024,768.3,766.05,770,761.8,9.80M,0.46%,08-04-2024,"1,076.05","1,067.00","1,079.45","1,063.55",4.97M,1.60%,08-04-2024,"1,546.60","1,554.95","1,557.25","1,541.55",10.24M,-0.19%,08-04-2024,"1,568.35","1,560.00","1,576.35","1,550.00",2.37M,1.03%,08-04-2024,633.9,637.2,637.2,625.8,3.40M,-0.13%,08-04-2024,184.95,185.1,189.25,179.25,64.20M,-6.28%,08-04-2024,267.6,272,272.45,267,15.99M,-0.48%,08-04-2024,154.4,155.55,155.55,151.35,13.92M,-0.10%,08-04-2024,82.5,82.3,83.6,81.45,86.00M,2.29%,08-04-2024,132.9,136.5,136.8,132.5,41.84M,-2.67%,08-Apr-24,48586.75,48716.95,48424.65,48581.7,263381555,7900.46,05-04-2024,"1,785.15","1,749.05","1,787.20","1,740.10",6.56M,2.06%,05-04-2024,"1,083.40","1,070.00","1,086.00","1,067.45",15.34M,0.42%,05-04-2024,764.75,757.95,767.7,752.6,9.94M,0.72%,05-04-2024,"1,059.10","1,061.10","1,063.00","1,048.10",9.21M,-0.36%,05-04-2024,"1,549.55","1,539.00","1,554.50","1,530.15",29.53M,1.44%,05-04-2024,"1,552.40","1,552.00","1,556.35","1,528.10",3.29M,0.51%,05-04-2024,634.75,624.95,637,614.4,4.50M,2.22%,05-04-2024,197.35,203,203,196.5,33.59M,-0.30%,05-04-2024,268.9,269.45,270.8,266.15,11.30M,-0.20%,05-04-2024,154.55,153.2,154.85,151.25,9.90M,1.38%,05-04-2024,80.65,79.6,80.95,79.05,36.59M,1.51%,05-04-2024,136.55,135.1,137.5,134.3,44.56M,1.07%,05-Apr-24,48104.65,48557.4,47894.5,48493.05,214305236,11909.32
05-04-2024,"1,785.15","1,749.05","1,787.20","1,740.10",6.56M,2.06%,05-04-2024,"1,083.40","1,070.00","1,086.00","1,067.45",15.34M,0.42%,05-04-2024,764.75,757.95,767.7,752.6,9.94M,0.72%,05-04-2024,"1,059.10","1,061.10","1,063.00","1,048.10",9.21M,-0.36%,05-04-2024,"1,549.55","1,539.00","1,554.50","1,530.15",29.53M,1.44%,05-04-2024,"1,552.40","1,552.00","1,556.35","1,528.10",3.29M,0.51%,05-04-2024,634.75,624.95,637,614.4,4.50M,2.22%,05-04-2024,197.35,203,203,196.5,33.59M,-0.30%,05-04-2024,268.9,269.45,270.8,266.15,11.30M,-0.20%,05-04-2024,154.55,153.2,154.85,151.25,9.90M,1.38%,05-04-2024,80.65,79.6,80.95,79.05,36.59M,1.51%,05-04-2024,136.55,135.1,137.5,134.3,44.56M,1.07%,05-Apr-24,48104.65,48557.4,47894.5,48493.05,214305236,11909.32,04-04-2024,"1,749.15","1,747.00","1,751.70","1,723.30",13.13M,1.04%,04-04-2024,"1,078.85","1,084.75","1,085.80","1,063.45",21.42M,0.15%,04-04-2024,759.3,775,775.3,758.1,15.89M,-1.52%,04-04-2024,"1,062.95","1,070.00","1,080.70","1,059.15",17.96M,-0.03%,04-04-2024,"1,527.60","1,504.00","1,530.00","1,504.00",44.47M,3.06%,04-04-2024,"1,544.45","1,548.05","1,550.45","1,511.20",6.08M,0.12%,04-04-2024,620.95,620,639.95,618.5,12.03M,2.63%,04-04-2024,197.95,191.95,199.65,191.95,29.23M,3.91%,04-04-2024,269.45,276.25,276.7,268.35,14.29M,-1.75%,04-04-2024,152.45,156.75,156.75,152.25,16.86M,-1.33%,04-04-2024,79.45,79,80.1,78.55,51.80M,1.34%,04-04-2024,135.1,137.05,137.35,134,81.13M,-0.04%,04-Apr-24,48086.2,48254.65,47712.7,48060.8,324271925,18895.59
